id,zip_code,name_th,name_en,latitude,longitude,DistrictId
270109,0,*หนองหว้า,*Nong Wha,14.613,101.398,206
270110,0,*พระเพลิง,*Pra Phlong,14.706,101.573,206
270111,27000,หนองบอน,Nong Bon,14.548,101.246,206
270112,0,*เขาสามสิบ,*Khoa Sam Sib,14.609,102.4,206
270201,27260,คลองหาด,Khlong Hat,14.814,102.417,207
270202,27260,ไทยอุดม,Thai Udom,14.743,102.45,207
270203,27260,ซับมะกรูด,Sap Makrut,14.715,102.332,207
270204,27260,ไทรเดี่ยว,Sai Diao,14.78,102.304,207
270205,27260,คลองไก่เถื่อน,Khlong Kai Thuean,14.654,102.397,207
270206,27260,เบญจขร,Benchakhon,14.813,102.339,207
270207,27260,ไทรทอง,Sai Thong,14.641,102.32,207
270301,27180,ตาพระยา,Ta Phraya,14.754,102.398,208
270302,27180,ทัพเสด็จ,Thap Sadet,15.727,102.277,208
270303,0,โคกสูง*,Khok Soong*,15.75,102.325,208
270304,0,หนองแวง*,Nong Waeng*,15.661,102.236,208
270305,0,หนองม่วง*,Nong Muang*,15.64,102.175,208
270306,27180,ทัพราช,Thap Rat,15.715,102.198,208
270307,27180,ทัพไทย,Thap Thai,null,null,208
270308,0,โนนหมากมุ่น*,Noon Mak Moon*,15.435,102.488,208
270309,27180,โคคลาน,Kho Khlan,15.452,102.568,208
270401,27210,วังน้ำเย็น,Wang Nam Yen,15.505,102.567,209
270402,0,วังสมบูรณ์*,Wang Som Boon*,15.41,102.536,209
270403,27210,ตาหลังใน,Ta Lang Nai,14.399,101.817,209
270404,0,วังใหม่*,Wang Mai*,14.474,101.769,209
270405,27210,คลองหินปูน,Khlong Hin Pun,14.574,101.731,209
270406,27210,ทุ่งมหาเจริญ,Thung Maha Charoen,14.49,101.969,209
270407,0,วังทอง*,Wang Thong*,14.353,101.966,209
270501,27160,วัฒนานคร,Watthana Nakhon,15.297,101.564,210
270502,27160,ท่าเกวียน,Tha Kwian,15.256,101.436,210
270503,27160,ผักขะ,Phak Kha,15.303,101.411,210
270504,27160,โนนหมากเค็ง,Non Mak Kheng,15.349,101.518,210
270505,27160,หนองน้ำใส,Nong Nam Sai,15.418,102.886,210
270506,27160,ช่องกุ่ม,Chong Kum,15.44,102.957,210
270507,27160,หนองแวง,Nong Waeng,15.487,102.889,210
270508,27160,แซร์ออ,Sae-o,15.426,102.812,210
270509,27160,หนองหมากฝ้าย,Nong Mak Fai,15.311,101.959,210
270510,27160,หนองตะเคียนบอน,Nong Takhian Bon,15.369,101.926,210
270511,27160,ห้วยโจด,Huai Chot,15.275,101.995,210
270601,27120,อรัญประเทศ,Aranprathet,15.406,101.976,211
270602,27120,เมืองไผ่,Mueang Phai,15.334,102.056,211
270603,27120,หันทราย,Han Sai,15.353,102.866,211
270604,27120,คลองน้ำใส,Khlong Nam Sai,15.25,102.944,211
270605,27120,ท่าข้าม,Tha Kham,15.276,102.874,211
270606,27120,ป่าไร่,Pa Rai,15.36,102.971,211
270607,27120,ทับพริก,Thap Phrik,15.649,102.532,211
270608,27120,บ้านใหม่หนองไทร,Ban Mai Nong Sai,15.699,102.472,211
270609,27120,ผ่านศึก,Phan Suek,15.661,102.468,211
270610,27120,หนองสังข์,Nong Sang,15.667,102.573,211
270611,27120,คลองทับจันทร์,Khlong Thap Chan,15.564,102.588,211
270612,27120,ฟากห้วย,Fak Huai,15.54,102.59,211
270613,27120,บ้านด่าน,Ban Dan,15.521,102.479,211
270701,27000,เขาฉกรรจ์,Khao Chakan,15.591,102.537,212
270702,27000,หนองหว้า,Nong Wa,15.617,102.591,212
270703,27000,พระเพลิง,Phra Phloeng,15.029,102.31,212
270704,27000,เขาสามสิบ,Khao Sam Sip,14.981,102.323,212
270801,27120,โคกสูง,Khok Sung,14.975,102.232,213
270802,27180,หนองม่วง,Nong Muang,15.053,102.234,213
270803,27180,หนองแวง,Nong Waeng,14.93,102.287,213
270804,27120,โนนหมากมุ่น,Non Mak Mun,14.999,103.104,213
270901,27250,วังสมบูรณ์,Wang Sombun,14.979,103.128,214
270902,27250,วังใหม่,Wang Mai,14.941,103.098,214
270903,27250,วังทอง,Wang Thong,14.949,102.997,214
300101,30000,ในเมือง,Nai Mueang,14.853,102.942,215
300102,30000,โพธิ์กลาง,Pho Klang,null,null,215
300103,30000,หนองจะบก,Nong Chabok,15.018,103.156,215
300104,30310,โคกสูง,Khok Sung,15.099,103.018,215
300105,30000,มะเริง,Maroeng,15.116,103.078,215
300106,30000,หนองระเวียง,Nong Rawiang,15.031,103.024,215
300107,30000,ปรุใหญ่,Pru Yai,14.908,102.951,215
300108,30000,หมื่นไวย,Muen Wai,14.808,102.953,215
300109,30000,พลกรัง,Phon Krang,15.058,103.136,215
300110,30000,หนองไผ่ล้อม,Nong Phai Lom,15.033,103.093,215
300111,30000,หัวทะเล,Hua Thale,14.824,103.159,215
300112,30000,บ้านเกาะ,Ban Ko,14.871,103.099,215
300113,30000,บ้านใหม่,Ban Mai,15.095,103.109,215
300114,30000,พุดซา,Phutsa,14.974,103.047,215
300115,30310,บ้านโพธิ์,Ban Pho,14.782,102.982,215
300116,30310,จอหอ,Cho Ho,15.24,103,215
300117,30280,โคกกรวด,Khok Kruat,15.391,103.054,215
300118,30000,ไชยมงคล,Chai Mongkhon,15.388,103.008,215
300119,30000,หนองบัวศาลา,Nong Bua Sala,15.169,103.027,215
300120,30000,สุรนารี,Suranari,15.157,103.064,215
300121,30000,สีมุม,Si Mum,15.165,103.137,215
300122,30310,ตลาด,Talat,15.314,102.995,215
300123,30000,พะเนา,Phanao,14.922,103.296,215
300124,30000,หนองกระทุ่ม,Nong Krathum,15.061,103.403,215
300125,30310,หนองไข่น้ำ,Nong Khai Nam,14.887,103.224,215
300201,30250,แชะ,Chae,14.82,103.239,216
300202,30250,เฉลียง,Chaliang,14.905,103.374,216
300203,30250,ครบุรี,Khon Buri,14.994,103.292,216
300204,30250,โคกกระชาย,Khok Krachai,14.984,103.395,216
300205,30250,จระเข้หิน,Chorakhe Hin,14.848,103.299,216
300206,30250,มาบตะโกเอน,Map Tako En,15.072,103.336,216
300207,30250,อรพิมพ์,Oraphim,14.966,103.34,216
300208,30250,บ้านใหม่,Ban Mai,15.027,103.338,216
300209,30250,ลำเพียก,Lam Phiak,14.673,102.806,216
300210,30250,ครบุรีใต้,Khon Buri Tai,14.577,102.77,216
300211,30250,ตะแบกบาน,Tabaek Ban,14.561,102.666,216
300212,30250,สระว่านพระยา,Sa Wan Phraya,14.612,102.691,216
300301,30330,เสิงสาง,Soeng Sang,14.674,102.896,217
300302,30330,สระตะเคียน,Sa Takhian,14.616,102.833,217
300303,30330,โนนสมบูรณ์,Non Sombun,14.499,102.757,217
300304,30330,กุดโบสถ์,Kut Bot,14.73,102.711,217
300305,30330,สุขไพบูลย์,Suk Phaibun,14.735,102.789,217
300306,30330,บ้านราษฎร์,Ban Rat,14.665,102.735,217
300401,30260,เมืองคง,Mueang Khong,14.516,102.662,218
300402,30260,คูขาด,Khu Khat,14.69,102.863,218
300403,30260,เทพาลัย,Thephalai,14.661,102.648,218
300404,30260,ตาจั่น,Ta Chan,14.581,102.705,218
300405,30260,บ้านปรางค์,Ban Prang,14.737,102.934,218
300406,30260,หนองมะนาว,Nong Manao,14.669,102.571,218
300407,30260,หนองบัว,Nong Bua,14.739,102.564,218
300408,30260,โนนเต็ง,Non Teng,14.774,102.645,218
300409,30260,ดอนใหญ่,Don Yai,14.642,102.571,218
300410,30260,ขามสมบูรณ์,Kham Sombun,14.782,102.489,218
300501,30350,บ้านเหลื่อม,Ban Lueam,14.674,102.497,219
300502,30350,วังโพธิ์,Wang Pho,14.693,102.564,219
300503,30350,โคกกระเบื้อง,Khok Krabueang,14.736,102.635,219
300504,30350,ช่อระกา,Cho Raka,14.806,102.562,219
300601,30230,จักราช,Chakkarat,14.724,102.501,220
300602,30230,ท่าช้าง,Tha Chang,14.418,102.854,220
300603,30230,ทองหลาง,Thonglang,14.439,102.92,220
300604,30230,สีสุก,Si Suk,14.284,102.85,220
300605,30230,หนองขาม,Nong Kham,14.268,102.935,220
300606,30230,หนองงูเหลือม,Nong Ngu Luam,null,null,220
300607,30230,หนองพลวง,Nong Phluang,14.449,102.784,220
300608,30230,หนองยาง,Nong Yang,14.613,103.081,220
300609,30230,พระพุทธ,Phra Phut,14.787,103.055,220
300610,30230,ศรีละกอ,Si Lako,14.705,103.065,220
300611,30230,คลองเมือง,Khlong Mueang,14.599,103.191,220
300612,30230,ช้างทอง,Chang Thong,14.5,102.989,220
300613,30230,หินโคน,Hin Khon,14.537,103.067,220
300701,30190,กระโทก,Krathok,14.562,103.005,221
300702,30190,พลับพลา,Phlapphla,14.641,103.035,221
300703,30190,ท่าอ่าง,Tha Ang,14.662,103.208,221
300704,30190,ทุ่งอรุณ,Thung Arun,14.638,102.981,221
300705,30190,ท่าลาดขาว,Tha Lat Khao,14.44,103.004,221
300706,30190,ท่าจะหลุง,Tha Chalung,14.542,103.143,221
300707,30190,ท่าเยี่ยม,Tha Yiam,14.602,103.129,221
300708,30190,โชคชัย,Chok Chai,14.702,102.989,221
300709,30190,ละลมใหม่พัฒนา,Lalom Mai Phatthana,14.569,102.962,221
300710,30190,ด่านเกวียน,Dan Kwian,14.75,103.003,221
300801,30210,กุดพิมาน,Kut Phiman,14.429,103.077,222
300802,30210,ด่านขุนทด,Dan Khun Thot,14.464,103.189,222
300803,30210,ด่านนอก,Dan Nok,14.344,102.997,222
300804,30210,ด่านใน,Dan Nai,14.362,103.109,222
300805,30210,ตะเคียน,Takhian,14.397,103.211,222
300806,30210,บ้านเก่า,Ban Kao,14.473,103.143,222
300807,36220,บ้านแปรง,Ban Praeng,14.337,103.037,222
300808,30210,พันชนะ,Phan Chana,14.384,103.164,222
300809,30210,สระจรเข้,Sa Chorakhe,14.524,103.199,222
300810,30210,หนองกราด,Nong Krat,15.582,103.014,222
300811,30210,หนองบัวตะเกียด,Nong Bua Takiat,15.497,103.032,222
300812,30210,หนองบัวละคร,Nong Bua Lakhon,15.507,102.983,222
300813,30210,หินดาด,Hin Dat,15.627,102.892,222
300814,0,*สำนักตะคร้อ,*Samnak Takhro,15.58,102.959,222
300815,30210,ห้วยบง,Huai Bong,15.463,103.097,222
300816,0,*หนองแวง,*Nong Waeng,15.526,102.937,222
300817,30210,โนนเมืองพัฒนา,Non Mueang Phatthana,15.019,102.834,222
300818,36220,หนองไทร,Nong Sai,14.999,102.803,222
300819,0,*บึงปรือ,*Bung Prue,14.99,102.957,222
300901,30220,โนนไทย,Non Thai,15.051,102.945,223
300902,30220,ด่านจาก,Dan Chak,15.083,102.893,223
300903,30220,กำปัง,Kampang,null,null,223
300904,30220,สำโรง,Samrong,14.949,102.862,223
300905,30220,ค้างพลู,Khang Phlu,15.154,102.902,223
300906,30220,บ้านวัง,Ban Wang,15.154,102.973,223
300907,30220,บัลลังก์,Banlang,14.873,102.886,223
300908,30220,สายออ,Sai O,14.917,102.777,223
300909,30220,ถนนโพธิ์,Thanon Pho,15.114,102.839,223
300910,30220,พังเทียม,Phung Theam,15.057,102.82,223
300911,30220,สระพระ,Sra Pra,15.006,102.889,223
300912,30220,ทัพรั้ง,Tup Rang,15.109,102.938,223
300913,30220,หนองหอย,Nong Hoi,14.882,102.824,223
300914,30220,มะค่า,Makha,15.263,103.301,223
300915,30220,มาบกราด,Mab Krad,15.274,103.225,223
301001,30160,โนนสูง,Non Sung,15.259,103.386,224
301002,30160,ใหม่,Mai,15.19,103.308,224
301003,30160,โตนด,Tanot,15.131,103.291,224
301004,30160,บิง,Bing,15.2,103.244,224
301005,30160,ดอนชมพู,Don Chomphu,15.209,103.183,224
301006,30240,ธารปราสาท,Than Prasat,15.137,103.377,224
301007,30160,หลุมข้าว,Lum Khao,15.3,103.442,224
301008,30160,มะค่า,Makha,15.3,103.354,224
301009,30160,พลสงคราม,Phon Songkhram,15.207,103.356,224
301010,30160,จันอัด,Chan-at,15.195,103.405,224
301011,30160,ขามเฒ่า,Kham Thao,14.454,102.721,224
301012,30160,ด่านคล้า,Dan Khla,14.461,102.683,224
301013,30160,ลำคอหงษ์,Lam Kho Hong,14.432,102.657,224
301014,30160,เมืองปราสาท,Mueang Prasat,14.402,102.612,224
301015,30160,ดอนหวาย,Don Wai,14.364,102.696,224
301016,30160,ลำมูล,Lam Mun,15.635,102.944,224
301101,30290,ขามสะแกแสง,Kham Sakaesaeng,15.712,102.933,225
301102,30290,โนนเมือง,Non Mueang,15.713,102.977,225
301103,30290,เมืองนาท,Mueang Nat,15.763,102.895,225
301104,30290,ชีวึก,Chiwuek,15.673,102.934,225
301105,30290,พะงาด,Pha-ngat,14.828,102.681,225
301106,30290,หนองหัวฟาน,Nong Hua Fan,14.871,102.594,225
301107,30290,เมืองเกษตร,Mueang Kaset,14.885,102.763,225
